article,highlights,id
"WASHINGTON (CNN) -- Some Democrats appear to be wavering on a highly contentious House resolution labeling Turkey's treatment of Armenians in World War I as genocide. A KC-135 tanker lands at Incirlik Air Base in southern Turkey in 2003. Turkey, a longtime U.S. ally and NATO partner, was incensed by the resolution calling the killing of Armenians by Ottoman Turks genocide and threatened to block access to Incirlik Air Base after the resolution passed a House committee vote. The base, in southern Turkey near Syria, is a major resupply center for U.S. operations in Iraq and elsewhere in the Mideast and Asia. The Pentagon is preparing to set up new supply routes for troops in Iraq if Turkey cuts off U.S. access to the strategically important Incirlik, military officials said Tuesday. Ankara acknowledges the killings of Armenians during World War I but vehemently objects to the ""genocide"" label. The House Foreign Affairs Committee last week adopted the nonbinding resolution. House Speaker Nancy Pelosi said she would bring the measure to a vote of the full House sometime next month. But the Bush administration urged Congress to drop the issue, and some leading Democrats urged Pelosi not to bring it to the floor. Majority Leader Steny Hoyer signaled Tuesday that the vote might be put off. ""I said I thought we would bring this up prior to us leaving here,"" said Hoyer of Maryland. ""I have not changed on that, although I would be less than candid to say that there are a number of people who are revisiting their own positions. We will have to determine where everybody is."" Democratic Rep. Ike Skelton, the chairman of the House Armed Services Committee, announced his opposition to the resolution last week. And Democratic Reps. Alcee Hastings of Florida and John Tanner of Tennessee, both members of the U.S. House delegation to NATO, urged Pelosi to reconsider in a letter released Tuesday. ""More than half of the cargo flown into Iraq and Afghanistan comes through Incirlik Air Base, and this base would be a key component of any plans for redeployment of our troops in the future,"" they wrote. Lt. Gen. Carter Ham, the director of operations for the Joint Chiefs of Staff, said Pentagon planners are looking at ""a broad range of options"" to keep food, fuel and ammunition flowing to U.S. troops in Iraq if Turkey blocks Incirlik. ""We're confident that we'll find ways to do that,"" Ham told reporters at the Pentagon. ""There's likely to be some increased cost and some other implications for that, and obviously we'd prefer to maintain the access that we have."" Defense Secretary Robert Gates echoed lawmakers' concerns last week. ""About 70 percent of all air cargo going into Iraq goes through Turkey. ... About a third of the fuel that they consume goes through Turkey or comes from Turkey,"" Gates said. He also said that 95 percent of the Mine-Resistant Ambush-Protective vehicles, or MRAPs, being deployed in Iraq are flown through Turkey. The vehicles are built to withstand roadside bombs.  See Incirlik's key location » . The U.S. military issued a ""warning order"" a few days ago to ensure that alternative air crews, planes, fuel and routes are lined up if Turkey stops or restricts U.S. access to Incirlik, a source said. Jordan and Kuwait are among the alternatives the United States is considering. Some fear pursuit of the resolution would also embolden the Turks to attack Kurdish rebels in northern Iraq which could further complicate Iraqi stability, U.S. officials said. Incirlik offers 10,000- and 9,000-foot runways and 57 hardened aircraft shelters, according Globalsecurity.org, a source of background information about military issues. Globalsecurity said Incirlik has become a hub for cargo shipments to Iraq, taking over for Rhein-Main Air Base in Germany because it is closer to Iraq, reducing the strain on troops and aircraft. E-mail to a friend . CNN's Barbara Starr and Deirdre Walsh contributed to this report.","NEW: Majority Leader says a number of Dems are ""revisiting their own positions""
Turkey is upset about World War I ""genocide"" resolution in Congress .
House resolution calls killing of Armenians ""genocide""
Incirlik Air Base is key point for U.S. military supply of Iraq mission .",9e141ebc1c06d483bf85f4e5c8b3c7bc2d00ea2f
"NYON, Switzerland -- Celtic have been fined $50,800 by UEFA and AC Milan's Dida has been banned for two matches after the incident which saw a pitch-invading supporter approach the Brazilian goalkeeper in last week's Champions League match at Celtic Park. Dida's theatrical over-reaction has resulted in UEFA suspending him for two matches. The incident occurred when the Scottish side beat Milan 2-1 in Glasgow. A fan ran onto the field in the 90th minute, soon after the home side scored their winning goal, and made what appeared to be minimal contact with Dida. The Milan goalkeeper turned to chase the supporter before dropping to the ground. He was carried off the field on a stretcher and replaced. Dida's theatrical over-reaction has cost him severely -- but Celtic may choose not to complain about their own punishment, with half of their fine suspended for two years. UEFA did have the power to change the result of the match, although that was always unlikely. UEFA's control and disciplinary body found Celtic guilty of charges of ""lack of organisation and improper conduct of supporters"", while Dida was found to have breached UEFA's ""principles of loyalty, integrity and sportsmanship"". Milan have pledged to appeal against the punishment, which as it stands means he will miss the club's Champions League games against Shakhtar Donetsk. ""It's a suspension that is absolutely excessive,"" said Milan lawyer Leandro Cantamessa. ""It seems to us a very, very unbalanced sentence. It turns Dida into the protagonist of the incident, whereas the protagonist was someone else, and that's not right from a logical point of view."" Celtic acted swiftly to punish the 27-year-old supporter, who turned himself in and has since admitted a breach of the peace in court and will be sentenced next month. The club banned the fan for life from all their matches, home and away. Celtic chief executive Peter Lawwell said: ""As a club we feel this penalty is proportionate to the incident in question and a fair outcome."" E-mail to a friend .","AC Milan's Brazilian goalkeeper Dida is suspended by UEFA for two matches .
Dida was banned for his over-reacting to being touched by a Celtic supporter .
Celtic have been fined $50,800 for allowing the fan to run onto the field of play .",a0a84718168357049273f6e65133fd06e67cd6d2
"AMMAN, Jordan (CNN) -- In the sunbathed schoolyard of the Shmisani Institute for Girls in Amman, Jordan, principal Sanaa Abu Harb makes an announcement over the speaker system. Iraqi students at the Shmisani school in Amman gather around a teacher. One in 5 students there is Iraqi. ""All Iraqi girls come outside now. All Iraqi girls. Iraqi girls only!"" she repeats several times, making sure the message is clear and waving away Jordanian pupils attracted by the commotion. Dozens of girls in green apron-like uniforms pour out into the courtyard and cluster on the top level of a stone staircase overlooking a concrete playground. Harb wants the CNN crew to see how many Iraqi refugee girls her school is accommodating. This school year, she says, 145 students are Iraqi -- roughly 20 percent of the students at this state-funded institution -- with another 40 Iraqi children on a waiting list.  Watch Iraqi girls describe a long way from home » . The reason behind the jump in the number of Iraqis at the school is a new government policy: For the first time since the start of the Iraq war, Jordan is allowing all Iraqi children -- regardless of refugee status -- to enroll in state-funded schools. Simply, this means that even illegal refugees with no paperwork can send their kids to school with no questions asked. The move is cementing a massive population shift in the Middle East. More than 2.2 million Iraqis have fled the violence in their homeland, most of them seeking refuge in neighboring Jordan and Syria, according to humanitarian officials. Jordanian Minister of Education Khalid Touqan says he expects Jordan to accommodate 40,000 to 50,000 Iraqi students this year. That's more than double the number of Iraqi children enrolled in public school two years ago. Harb, on the front line of the phenomenon, says the influx is putting a strain on her school. Even with some U.N. and U.S. aid to Jordan, there's still not enough money. ""We need more teachers here, more resources, more buildings, more chairs for all Iraqi students and our students,"" she says. In a nearby neighborhood, in the study room of the Ahmed Toukan School for Boys, a handful of Iraqi kids talk of their experience living far from home. Seated at a rectangular table covered with a red and white tablecloth, the boys tell stories of horror and displacement. Eighteen-year-old Qutaiba lost five immediate family members before moving to Jordan to try to live a normal life. Matter-of-factly and with a straight-ahead stare, he repeats the number: ""Five members."" Most of the boys and young men from Iraq have missed several years of school -- up to a four-year educational gap that will delay not only their high school graduation, but also their entry into the workforce. All say, though, that they feel lucky to have gotten out, even if the violence in their country means always having to be on the move, ready to live far from home and away from loved ones. ""It's not strange for me to be in the middle of people I don't know,"" says eleventh grader Ziad Tarek Al Shamsi. ""I had friends in Iraq when I was small, I left them. In America, I left them. I came here, I left them."" He pauses: ""But you have to miss your country."" The United Nations High Commissioner for Refugees estimates up to 250,000 school-age Iraqi children are in Jordan. Many of them are enrolled in private institutions. But as families run out of money they had when they left Iraq, they turn to public schools. Even so, more than a month into the new academic year, fewer Iraqi families than first anticipated enrolled their kids in schools this year. According to the charity Save the Children, 21,000 Iraqi children have so far enrolled in Jordanian classrooms. As a result, the government extended the deadline for student applications and cut down on the required paperwork for Iraqi families. The lower registration numbers were attributed in part to illegal refugees' fears of being identified through their children's school records. Regardless of what the final number will be this year, the population shift in the Middle East is, according to UNHCR head Antonio Guterres, the largest urban refugee situation in the world. Iraqi families are changing the social fabric of Jordanian society. About 10 percent of Jordan's population is now made up of Iraqi refugees -- the estimates range from 500,000 to 750,000 of them. The schoolchildren are living examples of how the Iraq war may permanently change the Middle East. ""Iraqi children will be incorporated and integrated within our mainstream line of education,"" says Touqan, the education minister. ""We will not run a parallel system of education."" E-mail to a friend .","Jordan opens school doors to all Iraqi children, regardless of refugee status .
Principal says her school is 20 percent Iraqi this year .
Education minister: Iraqi kids will be incorporated into ""mainstream"" life .
One student says he lost five family members in Iraq .",8b0a818edcbbefb79dd40a19b08119f6848083db
"BAGHDAD, Iraq (CNN) -- None of the 1,000-plus Iraqi detainees freed in recent weeks have broken a pledge not to return to the insurgency, according to the Marine general who oversees the U.S. detention centers in Iraq. A U.S. military panel reviews a detainee's case at Camp Cropper near Baghdad. Speaking in Arabic, Maj. Gen. Doug Stone on Wednesday reassured Iraqis about how the 25,000 detainees -- mostly Sunnis -- are treated after being taken into custody on suspicion of involvement in the insurgency. Stone described the detention system as ""open and transparent,"" saying it makes the detainees better citizens and helps break the cycle of violence and poverty in the country. Stone said detainees get free medical care equal to what he gets as a general, food and water made to Islamic standards, educational opportunities, jobs skills and contact with families. The U.S. detention centers -- at Camp Bucca near the southern port city of Basra and in Camp Cropper near Baghdad -- are political sore points for Sunnis, who make up 83 percent of the detainees held. The main Sunni political coalition -- the Iraqi Accord Front -- cited the centers as one reason for quitting the government during the summer. Last month, the U.S.-led coalition launched Operation Lion's Paw in which between 50 and 70 detainees would be released daily during the Islamic holy month of Ramadan after taking a pledge not to rejoin the insurgency against the Shiite-led government. ""This pledge is an Iraqi pledge, a pledge before an Iraqi judge, frequently with a family member present,"" Stone said. ""I am pleased to tell you that in the more 1,000 that have gone through this program and taken the pledge, not one has returned to threaten Iraqi or coalition forces."" Stone said the releases would continue at the same pace beyond Ramadan. Stone's description seems a far cry from the Abu Ghraib prison operated by the U.S. military in the first years after the invasion. That prison was closed down and razed in the wake of an international scandal over prisoner abuse. ""There are no secrets that go on in detention,"" Stone said. ""Our facilities are open to inspection by any agency that we in the federal government believe is credible. These agencies are welcomed because they are windows for the world.""  See what life's like inside Camp Cropper's walls » . By the time of their release, ""detainees grow in terms of working in an inter-sectarian environment,"" he said. Each detainee has a chance to take classes up to a sixth-grade level, and high school classes are being planned, Stone said. About one-third -- or 8,000 -- are in school, with 7,000 having passed the fifth-grade level, he said. The 860 detainees who are 17 or younger are all in school, Stone said. The average stay for a detainee is 300 days, but some have been detained for two years or longer, he said. A review board interviews detainees to decide if they are a threat to security, he said. If they are deemed not to be, they are offered freedom in exchange for taking the pledge. Only 280 detainees are foreigners, mostly from Syria, Egypt, Iran, Sudan and Saudi Arabia, he said. Other developments .","More than 1,000 freed detainees reportedly keep pledge not to rejoin insurgency .
U.S. general tries to reassure Sunnis that detainees face no abuse .
More than 80 percent of detainees are Sunnis .
U.S. airstrike kills 13 suspected terrorists west of Baghdad .",f16446db34e2861f0450dfa34d8cdda541ab7b19
"(CNN) -- Tens of thousands of Congolese refugees fled camps Tuesday in the Democratic Republic of Congo as rebel troops attacked government forces in the area, the U.N. refugee agency said. Refugees move along a road Tuesday in Mugunga, near Goma, in the Democratic Republic of Congo. A press release from the U.N. High Commissioner for Refugees said it didn't appear rebels had targeted the camps, but it reported some were looted after camp residents, classified as internally displaced persons, fled. Roads to Goma, about 10 miles from the camps, were crowded with refugees and local residents fleeing the fighting, the UNHCR reported. Torrential rain made the movement even more difficult. ""The main road toward Sake was crowded with people; we had difficulties getting through,"" UNHCR field safety adviser Pierre Nazroo was quoted as saying in the agency's release. ""Internally displaced people are moving from site to site, direction Goma."" UNHCR spokesman Ron Redmond said, ""They have been living in extremely difficult conditions anyway. Now they have nothing but what they can carry."" Redmond added, ""These are people in poor health; they are soaking wet because of the torrential downpours. They need shelter, they need water, they need a lot of assistance so we're going to have to move quickly to get that help to them because a lot of them are already in a weakened state."" While the Congolese government accused troops under rebel general Laurent Nkunda of staging the attack, a Nkunda spokesman denied the allegation, according to a report from the Integrated Regional Information Networks, a U.N.-affiliated news service. The spokesman, Bwambale Kakolele, said Rwandan Hutu rebels who also operate in the area were behind the attack, that report said. A spokesman for the U.N. military mission in the Congo said it was uncertain which group attacked the Congo army outpost near the village of Kishangazi, according to the U.N.-affiliated news service. ""We think it could have been insurgents close to Nkunda who attacked, but we cannot rule out the [Rwandan rebels],"" spokesman Col. Pierre Cherayron was quoted as saying. The UNHCR identified the affected camps as Mugunga I, Mugunga II, Lac Vert and Bulengo, saying about 28,000 had abandoned the first three camps and about 2,000 had left Bulengo. The UNHCR said 375,000 Congolese in North Kivu province have been forced from their homes in the past year. In the past two months alone, 160,000 have fled their homes amid the fighting between renegade troops and government forces, the agency said. North Kivu is in eastern Congo near the borders of Rwanda and Uganda. Congolese President Joseph Kabila has tried to gain a cease-fire with the rebels in the area under Nkunda, but fighting continues as hard-liners among the rebels and in the government have blocked reconciliation efforts, according to the International Crisis Group, an nongovernmental organization looking for solutions to conflicts. E-mail to a friend .","NEW: Congo rebels blame Rwandan Hutus for attack, report says .
Internally displaced Congolese flee as rebels attack government troops .
Torrential rain makes refugee movement difficult .
U.N. refugee agency: Some 375,000 have been forced from homes in past year .",180642a2ddfce93ceaf3ee3ec4779400fe67ae1e
"BOLINGBROOK, Illinois (CNN) -- The disappearance of a suburban Chicago police sergeant's wife is now being treated as a potential homicide, and her husband is a suspect, authorities said Friday. Stacy Peterson, 23, has been missing from her suburban Chicago home since October 28. In another development, a judge signed an order to exhume the body of Drew Peterson's third wife, who was found drowned in a bathtub in 2004, said Will County State Attorney James Glasgow. Peterson, 53, said he last spoke to 23-year-old Stacy Peterson -- his fourth wife -- the night of October 28. Drew Peterson initially told the media he believed his wife ran off with another man, but he hasn't repeated that accusation. CNN has been unable to contact Drew Peterson for comment. The couple have been married four years and have two children, who have been interviewed for the investigation, Glasgow said. Drew Peterson also has older children from a previous marriage. Investigators have twice searched the couple's home and vehicles, and removed several items, including computers, said Illinois State Police Capt. Carl Dobrich. Drew Peterson allowed a limited search on the night his wife was reported missing, but investigators were not allowed to look throughout the entire house and were given access to only one of the vehicles at that time, Dobrich said. ""Early on, we looked at this as a missing persons case, but also believed strongly ... it was strongly starting to look at Drew Peterson as being a person of interest,"" Dobrich said. ""I would say that right now, Drew Peterson has gone from being a person of interest to being a suspect."" New information turned up during the investigation also raised questions about the death of Peterson's third wife, Kathleen Savio, which was ruled an accident by a coroner's jury, Glasgow said. ""There are strong indications that it was a homicide,"" he said. ""That's why we are doing the exhumation, because there are tests that need to be done that weren't done during the first autopsy.""  Watch why authorities want to exhume the body » . Glasgow cited abrasions on Savio's body and a gash on her head that could not be readily explained. ""Our main thrust is to determine whether or not it was a homicide, and as we do that, we will see if there is any evidence that implicates anyone,"" he said. Glasgow, who was not state attorney at the time of Savio's death, said he reviewed the case file before deciding to reopen the case. ""With 29 years of experience, there was no doubt in my mind it wasn't an accident,"" he said. ""That was clear."" In 2002, Savio was charged once with battery and once with domestic battery against her husband, but was found not guilty at trial, Glasgow said. Another time, she tried to bring domestic battery charges against Peterson, but no charges were ever filed. Savio's sister, Sue Doman, said Savio expressed fear of Drew Peterson. ""She told me all the time, 'He's gonna kill me. It's gonna look like an accident,' "" Doman said. Doman said she didn't believe her sister could have died in the way the investigation concluded. ""I don't understand accidental drowning. You just don't drown in the bathtub, especially a small whirlpool. You just don't do that,"" she said. Meanwhile, friends and family of Stacy Peterson said she expressed concerns about her husband. A friend, Steve Cesare, has told CNN he received e-mail from her describing her relationship as abusive. The woman's aunt, Candace Aikin, of El Monte, California, said Stacy Peterson confided in her that there were problems during a visit to the Peterson home in suburban Chicago last month. ""She said that she was afraid because he was following her around 24/7, even inside the house,"" Aikin said. ""He was very obsessed and stalking her, even inside her house. She was very, very full of stress and just not happy in her marriage at all,"" Aikin said.  E-mail to a friend .","NEW: Judge signs order to exhume the body of Drew Peterson's third wife .
Peterson has said he believed his fourth wife left him for another man .
Police: Case shifts from a missing persons search to a potential homicide .
Friends and family: Stacy Peterson expressed concerns about her husband .",9313988d26672c576f08e130c895edf20d8aa626
"AMMAN, Jordan (CNN) -- In the sunbathed schoolyard of the Shmisani Institute for Girls in Amman, Jordan, principal Sanaa Abu Harb makes an announcement over the speaker system. Iraqi students at the Shmisani school in Amman gather around a teacher. One in 5 students there is Iraqi. ""All Iraqi girls come outside now. All Iraqi girls. Iraqi girls only!"" she repeats several times, making sure the message is clear and waving away Jordanian pupils attracted by the commotion. Dozens of girls in green apron-like uniforms pour out into the courtyard and cluster on the top level of a stone staircase overlooking a concrete playground. Harb wants the CNN crew to see how many Iraqi refugee girls her school is accommodating. This school year, she says, 145 students are Iraqi -- roughly 20 percent of the students at this state-funded institution -- with another 40 Iraqi children on a waiting list.  Watch Iraqi girls describe a long way from home » . The reason behind the jump in the number of Iraqis at the school is a new government policy: For the first time since the start of the Iraq war, Jordan is allowing all Iraqi children -- regardless of refugee status -- to enroll in state-funded schools. Simply, this means that even illegal refugees with no paperwork can send their kids to school with no questions asked. The move is cementing a massive population shift in the Middle East. More than 2.2 million Iraqis have fled the violence in their homeland, most of them seeking refuge in neighboring Jordan and Syria, according to humanitarian officials. Jordanian Minister of Education Khalid Touqan says he expects Jordan to accommodate 40,000 to 50,000 Iraqi students this year. That's more than double the number of Iraqi children enrolled in public school two years ago. Harb, on the front line of the phenomenon, says the influx is putting a strain on her school. Even with some U.N. and U.S. aid to Jordan, there's still not enough money. ""We need more teachers here, more resources, more buildings, more chairs for all Iraqi students and our students,"" she says. In a nearby neighborhood, in the study room of the Ahmed Toukan School for Boys, a handful of Iraqi kids talk of their experience living far from home. Seated at a rectangular table covered with a red and white tablecloth, the boys tell stories of horror and displacement. Eighteen-year-old Qutaiba lost five immediate family members before moving to Jordan to try to live a normal life. Matter-of-factly and with a straight-ahead stare, he repeats the number: ""Five members."" Most of the boys and young men from Iraq have missed several years of school -- up to a four-year educational gap that will delay not only their high school graduation, but also their entry into the workforce. All say, though, that they feel lucky to have gotten out, even if the violence in their country means always having to be on the move, ready to live far from home and away from loved ones. ""It's not strange for me to be in the middle of people I don't know,"" says eleventh grader Ziad Tarek Al Shamsi. ""I had friends in Iraq when I was small, I left them. In America, I left them. I came here, I left them."" He pauses: ""But you have to miss your country."" The United Nations High Commissioner for Refugees estimates up to 250,000 school-age Iraqi children are in Jordan. Many of them are enrolled in private institutions. But as families run out of money they had when they left Iraq, they turn to public schools. Even so, more than a month into the new academic year, fewer Iraqi families than first anticipated enrolled their kids in schools this year. According to the charity Save the Children, 21,000 Iraqi children have so far enrolled in Jordanian classrooms. As a result, the government extended the deadline for student applications and cut down on the required paperwork for Iraqi families. The lower registration numbers were attributed in part to illegal refugees' fears of being identified through their children's school records. Regardless of what the final number will be this year, the population shift in the Middle East is, according to UNHCR head Antonio Guterres, the largest urban refugee situation in the world. Iraqi families are changing the social fabric of Jordanian society. About 10 percent of Jordan's population is now made up of Iraqi refugees -- the estimates range from 500,000 to 750,000 of them. The schoolchildren are living examples of how the Iraq war may permanently change the Middle East. ""Iraqi children will be incorporated and integrated within our mainstream line of education,"" says Touqan, the education minister. ""We will not run a parallel system of education."" E-mail to a friend .","Jordan opens school doors to all Iraqi children, regardless of refugee status .
Principal says her school is 20 percent Iraqi this year .
Education minister: Iraqi kids will be incorporated into ""mainstream"" life .
One student says he lost five family members in Iraq .",9f63d6256158d260c426a9336d19b760d9bc5a48
"WASHINGTON (CNN) -- Attacks are down 75 percent in recent months in a perilous stretch of neighborhoods in northeastern Baghdad, prompting a U.S. military officer to proclaim Monday that security there is ""dramatically improving."" Concerned citizens have helped troops improve security in parts of Baghdad, a military official says. People line the streets, cars congest them, trash collectors and other city workers have returned, local leaders are holding community meetings again and ""markets have come back like gangbusters,"" said Army Col. Don Farris, commander of 2nd Brigade Combat Team, 82nd Airborne Division. He added that the largely Sunni al Qaeda in Iraq presence has been ""crushed"" since the beginning of May. However, there are still dangers, most notably the threats posed by Iranian-backed Shiite militants, Farris said. Speaking to Pentagon reporters via video link from Baghdad, Farris cited several factors he said contributed to the improving security situation. Among them is the ""surge,"" the additional U.S. troops deployed earlier this year.  Watch how old rivalries have been posing problems » . Also helping improve the security situation are the cease-fire by radical Shiite cleric Muqtada al-Sadr's Mehdi Army and the development of a program that employs ""concerned local citizens"" to assist U.S. and Iraqi forces, Farris said. Some of those citizens are members of local Sunni ""awakening councils,"" comprised of former militants -- often armed -- who create neighborhood watch groups to root out the insurgent elements in an area. Especially in the last six weeks, Farris said, civic and religious leaders have seen outsiders operating in the area and troops have made arrests, two Iranian operatives among them . ""From my foxhole, in our sector, it is working,"" he said of the improving security in the area. ""I can only speak to what I see in my sector and I am encouraged."" Farris' sector -- which includes the Sunni-dominated district of Adhamiya and Sadr City, the Shiite slum where militants have demonstrated a strong presence -- has seen a ""remarkable turnaround,"" he said. Many of the communities in his area have been wracked with sectarian warfare and terrorized by insurgents and death squads. Despite improvements in the security situation, Farris warned that ""we still have a lot of work to do"" because there doesn't appear to be any sign that Shiite extremists with links to Iran are halting their activities. Farris said troops also are still finding explosively formed penetrators, which are often delivered or manufactured by Iran. Nine such bombs were found in late October, he said. There are intelligence reports indicating weapons and money are still flowing into Sadr City, he said. There are also problems returning refugees and displaced people to their homes in the area, Farris said, because ""essential services"" like water and electricity are not yet up to snuff. Though a ""trickle"" of families has returned home and many are asking when they can return, Farris said he believes residents will return en masse only when basic services are in better shape. Paul Folmsbee, a State Department provincial reconstruction team leader, said at the same news conference that his personnel was handling development issues involving law, governance, economic development and essential services. Farris' Monday remarks echo a string of similar assertions made by U.S. and Iraqi military officials over recent weeks. The military officials say they are seeing signs of Sunni-Shiite reconciliation. At a press conference earlier Monday in Baghdad, Brig. Gen. Ed Cardon, deputy commander for support of Multi-National Division-Center, discussed a ""definite period of progress"" in his region on the southern Baghdad outskirts. E-mail to a friend .","Official: Streets bustling, workers returning, markets ""back like gangbusters""
Troop surge, citizens groups, Mehdi Army cease-fire all help security situation .
Iranian weapons, fighters still posing problems in northeastern Baghdad .
Commander says more families will return when basic services fully restored .",d42463e1093a92ec4dbd20edd8f4bf3306f00f3f
"(CNN) -- The chief operating officer of the National Children's Museum was arrested Tuesday and is charged with distributing child pornography over the Internet, authorities said. Robert A. Singer is accused of sending images depicting child pornography to people he believed to be a 12-year-old girl and her 33-year-old mother, according to a statement issued by U.S. Attorney Michael Garcia of the Southern District of New York. In reality he was communicating with an undercover detective for the New York Police Department. Some of the pornographic images were sent from Singer's computer at the museum, according to an affidavit filed in support of the charges by a special agent who investigates child pornography and child exploitation for U.S. Immigrations and Customs Enforcement. The Washington museum posted a message on its Web site saying officials there are ""horrified"" by news of Singer's arrest. They reported that he has been suspended from his post, effective immediately, and is barred from the property. Singer, 49, was arrested at his home in Falls Church, Virginia, by federal agents, according to the prosecutors' statement. Authorities allege he engaged in several instant messaging ""chats"" and e-mail communications with the undercover detective, posing as the woman and her daughter, from August  to September. He is charged with five counts of distributing child pornography in interstate commerce. If convicted on each count, he would face a sentence of up to 140 years in prison -- up to 20 years for the first count and up to 40 years for each additional count, prosecutors said. Singer allegedly initiated contact with the undercover detective, posing as the mother, in an America On Line chat room called ""Cuties."" The chat room attracts people who ""are known to trade in pornographic images, including child pornography,"" according to an affidavit filed in the case by a special agent who investigates child pornography and child exploitation for U.S. Immigration and Customs Enforcement. ""On five separate occasions in August 2007, Singer sent several images of child pornography over the Internet to the mother and the daughter, including images depicting sexual acts between minors and adults and images depicting known victims of child exploitation,"" prosecutors said. In his communications with the supposed daughter, Singer pretended to be a 15-year-old boy, authorities said. In August 2007, he sent her two images featuring child pornography, according to the affidavit, with the instruction, ""just delete it when you are done."" A search of Singer's AOL account activity showed that from July to September, he sent about 80 images featuring child pornography to people including the detective, authorities said in the statement. Also, the search revealed that he had received about 10 images and one video depicting child pornography. Singer was expected to appear before a U.S. magistrate judge later Tuesday. He is identified in the complaint as a spokesman for the National Children's Museum, but a spokeswoman who asked not to be identified said he was promoted to chief operating officer within the past few months. He has been employed by the museum for four years, she said. In a written statement, the museum said it was notified by the Department of Homeland Security and ICE of Singer's arrest. ""We are horrified by the charges,"" the statement said. ""This news is deeply upsetting to the National Children's Museum family."" ""As its essence, the National Children's Museum is about enriching the lives of children,"" the statement said. ""We are educators, child advocates and parents. Anyone who does anything that might endanger the welfare of a child has no place here. Harming children is against everything we stand for as an organization and as individuals."" The museum, formerly known as the Capital Children's Museum, has been closed to the public since 2004, and operates from administrative offices, the statement said. A new facility is being built and is scheduled to open in 2012.  E-mail to a friend .","Robert A. Singer is accused of e-mailing child porn to 12-year-old girl .
12-year-old girl was actually undercover New York City detective .
Singer was identified in court document as National Children's Museum spokesman .
Washington museum officials say they are ""horrified"" by the charges .",f9689fb9656132e1c6d186851563f2b968643791
"(CNN) -- Officials are searching for the driver of a white truck seen on Santiago Canyon Road on Sunday, near the time the Santiago fire started, Orange County authorities said Friday. Chief Chip Prather holds a photo of a white truck similar to the one seen on Santiago Canyon Road. ""These people are not suspects at this time,"" Orange County Fire Authority Chief Chip Prather said. ""They are persons of interest who were seen near the fire in a vehicle like this."" The vehicle is a white, 1998 to 2004 Ford F150 pickup with chrome tubular running boards. Prather said the information came from a lead called into the investigation's tip line. A $250,000 reward has been offered for information leading to the arrest of the person or persons responsible for the blaze.  Watch how residents feel about arsonist » . The Santiago fire, now 27,000 acres and still burning, was deliberately set, officials said Thursday. Several mandatory evacuations remain in place for the Santiago fire, which has destroyed 14 homes and various other structures. Late Friday afternoon, the blaze moved into Silverado Canyon, authorities said. Sheriff's deputies were evacuating residents in the fire's path.  Watch the Santiago flames rage » . Authorities also suspect arson in the Rosa fire in San Diego County, which burned more than 400 acres before being fully contained. There was no information on the investigation. Elsewhere, the Los Angeles County District Attorney's Office filed arson charges Friday against a 41-year-old Sun Valley man who witnesses said set a fire in the West Hills neighborhood and walked away. Catalino Pineda is one of five people who have been arrested in arson investigations this week, but none of them has been linked to the major wildfires raging across Southern California. Pineda was arrested Wednesday after witnesses said they saw him lighting a fire on a hillside, police said. The fire was quickly extinguished. The witnesses followed Pineda to a nearby restaurant and called police, who arrested him. Pineda was expected to be arraigned in Van Nuys Superior Court Friday, Deputy District Attorney Steven Frankland said. He is charged with one count of arson of a structure or forest. Pineda is being held on $75,000 bail and faces up to six years in prison if convicted. In San Bernardino, east of Los Angeles, John Rund, of Hesperia, was arrested Wednesday on arson charges after a witness reported seeing him in brush near the starting point of a fire Tuesday, the sheriff's department said. That fire was quickly put out by passers-by. Investigators are trying to determine if Rund, 48, may have ties to other wildfires. He is being held on $750,000 bail. The San Bernardino County District Attorney's Office on Thursday filed arson charges against Anthony Riperti, 47, of Redlands. A statement from the office did not say when or where Riperti is accused of setting a fire. He is being held on $250,000 bail. In San Diego County, the sheriff's department this week arrested an adult and a juvenile allegedly seen by an anonymous tipster starting a fire in Vista in the northern part of the county. In a written statement, the sheriff's department identified the adult as Gorgonio Nava. The Vista fire Department extinguished the blaze before it grew out of control, the statement said. Investigators have determined that the Grass Valley fire in San Bernardino County was not caused by arson, and a preliminary investigation into the cause of the 11,675-acre Slide fire seems to indicate arson was not a factor, sheriff's spokeswoman Cindy Beaver said. More than 1,600 homes have been destroyed in the past week by Southern California wildfires. E-mail to a friend .","NEW: White truck seen on Santiago Canyon Road near time fire started .
Charges filed against man who allegedly set small fire and walked off .
Catalino Pineda one of five arrested in arson investigations this week .
Arson investigations continue across multiple California counties .",4b0eda92463958cce8c6b2537db39088e1254552
